dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
3,57,readability_level,3.6,4,no_infer,3,rating,negative
3,58,readability_level,2.4,7,no_infer,3,rating,negative
3,59,readability_level,3.83,3,no_infer,3,rating,negative
3,60,readability_level,3.88,3,no_infer,3,rating,negative
3,61,readability_level,3.77,2,no_infer,3,rating,negative
3,62,readability_level,3.47,4,no_infer,3,rating,negative
3,63,readability_level,2.64,5,no_infer,3,rating,negative
3,64,readability_level,3.59,6,no_infer,3,rating,negative
3,65,readability_level,3.2,4,no_infer,3,rating,negative
3,66,readability_level,2.59,6,no_infer,3,rating,negative
3,67,readability_level,4.02,0,no_infer,3,rating,negative
3,68,readability_level,3.35,0,no_infer,3,rating,negative
3,69,readability_level,2.92,4,no_infer,3,rating,negative
3,70,readability_level,2.39,9,no_infer,3,rating,negative
3,71,readability_level,3.69,1,no_infer,3,rating,negative
3,72,readability_level,2.86,2,no_infer,3,rating,negative
3,73,readability_level,3.38,2,no_infer,3,rating,negative
3,74,readability_level,3.82,6,no_infer,3,rating,negative
3,75,readability_level,3.39,4,no_infer,3,rating,negative
3,76,readability_level,3.49,3,no_infer,3,rating,negative
3,77,readability_level,2.72,5,no_infer,3,rating,negative
3,78,readability_level,2.28,3,no_infer,3,rating,negative
3,79,readability_level,3.34,16,no_infer,3,rating,negative
3,80,readability_level,4.15,0,no_infer,3,rating,negative
3,81,readability_level,3.93,1,no_infer,3,rating,negative
3,82,readability_level,4.0,2,no_infer,3,rating,negative
3,83,readability_level,2.76,2,no_infer,3,rating,negative
3,84,readability_level,3.94,6,no_infer,3,rating,negative
3,85,readability_level,3.61,3,no_infer,3,rating,negative
3,86,readability_level,2.62,6,no_infer,3,rating,negative
3,87,readability_level,2.87,2,no_infer,3,rating,negative
3,88,readability_level,3.23,0,no_infer,3,rating,negative
3,89,readability_level,4.28,2,no_infer,3,rating,negative
3,90,readability_level,3.35,2,no_infer,3,rating,negative
3,91,readability_level,2.08,2,no_infer,3,rating,negative
3,92,readability_level,3.36,2,no_infer,3,rating,negative
3,93,readability_level,2.36,3,no_infer,3,rating,negative
3,94,readability_level,4.07,2,no_infer,3,rating,negative
3,95,readability_level,3.18,2,no_infer,3,rating,negative
3,96,readability_level,3.81,1,no_infer,3,rating,negative
3,97,readability_level,2.9,3,no_infer,3,rating,negative
3,98,readability_level,3.0,2,no_infer,3,rating,negative
3,99,readability_level,2.95,17,no_infer,3,rating,negative
3,100,readability_level,2.12,4,no_infer,3,rating,negative
6,1,binary_understandability,0.5555555555555556,232,no_infer,6,rating,negative
6,1,correct_verif_questions,0.3703703703703704,232,no_infer,6,correctness,negative
6,1,time_to_understand,74.4,232,no_infer,6,time,positive
6,2,binary_understandability,0.8888888888888888,252,no_infer,6,rating,negative
6,2,correct_verif_questions,0.4074074074074073,252,no_infer,6,correctness,negative
6,2,time_to_understand,73.75,252,no_infer,6,time,positive
6,3,binary_understandability,0.625,141,no_infer,6,rating,negative
6,3,correct_verif_questions,0.4166666666666667,141,no_infer,6,correctness,negative
6,3,time_to_understand,59.8,141,no_infer,6,time,positive
6,4,binary_understandability,0.6666666666666666,127,no_infer,6,rating,negative
6,4,correct_verif_questions,0.4074074074074075,127,no_infer,6,correctness,negative
6,4,time_to_understand,60.5,127,no_infer,6,time,positive
6,5,binary_understandability,0.7777777777777778,46,no_infer,6,rating,negative
6,5,correct_verif_questions,0.5925925925925927,46,no_infer,6,correctness,negative
6,5,time_to_understand,66.14285714285714,46,no_infer,6,time,positive
6,6,binary_understandability,0.8888888888888888,0,no_infer,6,rating,negative
6,6,correct_verif_questions,0.4444444444444443,0,no_infer,6,correctness,negative
6,6,time_to_understand,82.625,0,no_infer,6,time,positive
6,7,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,7,correct_verif_questions,0.4444444444444445,0,no_infer,6,correctness,negative
6,7,time_to_understand,257.42857142857144,0,no_infer,6,time,positive
6,8,binary_understandability,0.5555555555555556,0,no_infer,6,rating,negative
6,8,correct_verif_questions,0.2962962962962963,0,no_infer,6,correctness,negative
6,8,time_to_understand,81.4,0,no_infer,6,time,positive
6,9,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,9,correct_verif_questions,0.5185185185185186,0,no_infer,6,correctness,negative
6,9,time_to_understand,170.28571428571428,0,no_infer,6,time,positive
6,10,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,10,correct_verif_questions,0.4814814814814815,0,no_infer,6,correctness,negative
6,10,time_to_understand,153.57142857142858,0,no_infer,6,time,positive
6,11,binary_understandability,0.5555555555555556,0,no_infer,6,rating,negative
6,11,correct_verif_questions,0.1851851851851851,0,no_infer,6,correctness,negative
6,11,time_to_understand,241.4,0,no_infer,6,time,positive
6,12,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,12,correct_verif_questions,0.5185185185185186,0,no_infer,6,correctness,negative
6,12,time_to_understand,62.333333333333336,0,no_infer,6,time,positive
6,13,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,13,correct_verif_questions,0.4074074074074073,0,no_infer,6,correctness,negative
6,13,time_to_understand,53.66666666666666,0,no_infer,6,time,positive
6,14,binary_understandability,0.5555555555555556,0,no_infer,6,rating,negative
6,14,correct_verif_questions,0.2592592592592592,0,no_infer,6,correctness,negative
6,14,time_to_understand,94.2,0,no_infer,6,time,positive
6,15,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,15,correct_verif_questions,0.4074074074074075,0,no_infer,6,correctness,negative
6,15,time_to_understand,113.66666666666669,0,no_infer,6,time,positive
6,16,binary_understandability,0.4444444444444444,0,no_infer,6,rating,negative
6,16,correct_verif_questions,0.2222222222222222,0,no_infer,6,correctness,negative
6,16,time_to_understand,202.25,0,no_infer,6,time,positive
6,17,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,17,correct_verif_questions,0.4444444444444444,0,no_infer,6,correctness,negative
6,17,time_to_understand,237.3333333333333,0,no_infer,6,time,positive
6,18,binary_understandability,0.4444444444444444,0,no_infer,6,rating,negative
6,18,correct_verif_questions,0.2962962962962963,0,no_infer,6,correctness,negative
6,18,time_to_understand,151.5,0,no_infer,6,time,positive
6,19,binary_understandability,0.8888888888888888,0,no_infer,6,rating,negative
6,19,correct_verif_questions,0.6296296296296299,0,no_infer,6,correctness,negative
6,19,time_to_understand,435.5,0,no_infer,6,time,positive
6,20,binary_understandability,0.8888888888888888,0,no_infer,6,rating,negative
6,20,correct_verif_questions,0.7407407407407408,0,no_infer,6,correctness,negative
6,20,time_to_understand,102.5,0,no_infer,6,time,positive
6,21,binary_understandability,0.2222222222222222,0,no_infer,6,rating,negative
6,21,correct_verif_questions,0.074074074074074,0,no_infer,6,correctness,negative
6,21,time_to_understand,172.5,0,no_infer,6,time,positive
6,22,binary_understandability,0.2222222222222222,0,no_infer,6,rating,negative
6,22,correct_verif_questions,0.1111111111111111,0,no_infer,6,correctness,negative
6,22,time_to_understand,28.0,0,no_infer,6,time,positive
6,23,binary_understandability,0.8888888888888888,0,no_infer,6,rating,negative
6,23,correct_verif_questions,0.5925925925925926,0,no_infer,6,correctness,negative
6,23,time_to_understand,264.25,0,no_infer,6,time,positive
6,24,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,24,correct_verif_questions,0.5185185185185186,0,no_infer,6,correctness,negative
6,24,time_to_understand,163.5,0,no_infer,6,time,positive
6,25,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,25,correct_verif_questions,0.5925925925925928,0,no_infer,6,correctness,negative
6,25,time_to_understand,48.85714285714285,0,no_infer,6,time,positive
6,26,binary_understandability,0.4444444444444444,0,no_infer,6,rating,negative
6,26,correct_verif_questions,0.2592592592592593,0,no_infer,6,correctness,negative
6,26,time_to_understand,57.5,0,no_infer,6,time,positive
6,27,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,27,correct_verif_questions,0.7407407407407408,0,no_infer,6,correctness,negative
6,27,time_to_understand,144.71428571428572,0,no_infer,6,time,positive
6,28,binary_understandability,0.4444444444444444,0,no_infer,6,rating,negative
6,28,correct_verif_questions,0.3703703703703704,0,no_infer,6,correctness,negative
6,28,time_to_understand,270.25,0,no_infer,6,time,positive
6,29,binary_understandability,0.5555555555555556,0,no_infer,6,rating,negative
6,29,correct_verif_questions,0.4074074074074074,0,no_infer,6,correctness,negative
6,29,time_to_understand,51.6,0,no_infer,6,time,positive
6,30,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,30,correct_verif_questions,0.2592592592592591,0,no_infer,6,correctness,negative
6,30,time_to_understand,159.5,0,no_infer,6,time,positive
6,31,binary_understandability,1.0,0,no_infer,6,rating,negative
6,31,correct_verif_questions,0.777777777777778,0,no_infer,6,correctness,negative
6,31,time_to_understand,50.888888888888886,0,no_infer,6,time,positive
6,32,binary_understandability,1.0,0,no_infer,6,rating,negative
6,32,correct_verif_questions,0.777777777777778,0,no_infer,6,correctness,negative
6,32,time_to_understand,83.55555555555556,0,no_infer,6,time,positive
6,33,binary_understandability,0.8888888888888888,0,no_infer,6,rating,negative
6,33,correct_verif_questions,0.5555555555555556,0,no_infer,6,correctness,negative
6,33,time_to_understand,122.125,0,no_infer,6,time,positive
6,34,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,34,correct_verif_questions,0.4814814814814816,0,no_infer,6,correctness,negative
6,34,time_to_understand,82.5,0,no_infer,6,time,positive
6,35,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,35,correct_verif_questions,0.3703703703703703,0,no_infer,6,correctness,negative
6,35,time_to_understand,83.33333333333333,0,no_infer,6,time,positive
6,36,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,36,correct_verif_questions,0.5555555555555556,0,no_infer,6,correctness,negative
6,36,time_to_understand,74.57142857142857,0,no_infer,6,time,positive
6,37,binary_understandability,1.0,0,no_infer,6,rating,negative
6,37,correct_verif_questions,0.7407407407407409,0,no_infer,6,correctness,negative
6,37,time_to_understand,238.44444444444449,0,no_infer,6,time,positive
6,38,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,38,correct_verif_questions,0.4444444444444444,0,no_infer,6,correctness,negative
6,38,time_to_understand,66.16666666666667,0,no_infer,6,time,positive
6,39,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,39,correct_verif_questions,0.4814814814814815,0,no_infer,6,correctness,negative
6,39,time_to_understand,101.85714285714286,0,no_infer,6,time,positive
6,40,binary_understandability,0.6666666666666666,0,no_infer,6,rating,negative
6,40,correct_verif_questions,0.2592592592592591,0,no_infer,6,correctness,negative
6,40,time_to_understand,247.0,0,no_infer,6,time,positive
6,41,binary_understandability,0.5,0,no_infer,6,rating,negative
6,41,correct_verif_questions,0.3333333333333335,0,no_infer,6,correctness,negative
6,41,time_to_understand,195.5,0,no_infer,6,time,positive
6,42,binary_understandability,0.375,0,no_infer,6,rating,negative
6,42,correct_verif_questions,0.2083333333333333,0,no_infer,6,correctness,negative
6,42,time_to_understand,318.0,0,no_infer,6,time,positive
6,43,binary_understandability,0.875,0,no_infer,6,rating,negative
6,43,correct_verif_questions,0.5416666666666667,0,no_infer,6,correctness,negative
6,43,time_to_understand,47.85714285714285,0,no_infer,6,time,positive
6,44,binary_understandability,0.625,0,no_infer,6,rating,negative
6,44,correct_verif_questions,0.2916666666666667,0,no_infer,6,correctness,negative
6,44,time_to_understand,391.0,0,no_infer,6,time,positive
6,45,binary_understandability,0.75,0,no_infer,6,rating,negative
6,45,correct_verif_questions,0.4166666666666668,0,no_infer,6,correctness,negative
6,45,time_to_understand,162.16666666666666,0,no_infer,6,time,positive
6,46,binary_understandability,1.0,0,no_infer,6,rating,negative
6,46,correct_verif_questions,0.7037037037037038,0,no_infer,6,correctness,negative
6,46,time_to_understand,55.66666666666666,0,no_infer,6,time,positive
6,47,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,47,correct_verif_questions,0.4444444444444444,0,no_infer,6,correctness,negative
6,47,time_to_understand,85.42857142857143,0,no_infer,6,time,positive
6,48,binary_understandability,1.0,0,no_infer,6,rating,negative
6,48,correct_verif_questions,0.8148148148148149,0,no_infer,6,correctness,negative
6,48,time_to_understand,117.88888888888889,0,no_infer,6,time,positive
6,49,binary_understandability,0.7777777777777778,0,no_infer,6,rating,negative
6,49,correct_verif_questions,0.4074074074074073,0,no_infer,6,correctness,negative
6,49,time_to_understand,85.57142857142857,0,no_infer,6,time,positive
6,50,binary_understandability,0.5555555555555556,0,no_infer,6,rating,negative
6,50,correct_verif_questions,0.3333333333333334,0,no_infer,6,correctness,negative
6,50,time_to_understand,238.0,0,no_infer,6,time,positive
9_nc,1,gap_accuracy,0.380952380952381,10,no_infer,9_nc,correctness,negative
9_nc,1,readability_level_ba,2.642857142857143,10,no_infer,9_nc,rating,negative
9_nc,1,readability_level_before,2.7142857142857144,10,no_infer,9_nc,rating,negative
9_nc,1,time_to_read_complete,97.71571428571428,10,no_infer,9_nc,time,positive
9_nc,2,gap_accuracy,0.3259259259259259,10,no_infer,9_nc,correctness,negative
9_nc,2,readability_level_ba,2.333333333333333,10,no_infer,9_nc,rating,negative
9_nc,2,readability_level_before,2.466666666666667,10,no_infer,9_nc,rating,negative
9_nc,2,time_to_read_complete,131.76166666666668,10,no_infer,9_nc,time,positive
9_nc,3,gap_accuracy,0.6507936507936508,4,no_infer,9_nc,correctness,negative
9_nc,3,readability_level_ba,2.261904761904762,4,no_infer,9_nc,rating,negative
9_nc,3,readability_level_before,2.2857142857142856,4,no_infer,9_nc,rating,negative
9_nc,3,time_to_read_complete,180.75071428571428,4,no_infer,9_nc,time,positive
9_nc,4,gap_accuracy,0.5253623188405797,4,no_infer,9_nc,correctness,negative
9_nc,4,readability_level_ba,2.3043478260869565,4,no_infer,9_nc,rating,negative
9_nc,4,readability_level_before,2.347826086956522,4,no_infer,9_nc,rating,negative
9_nc,4,time_to_read_complete,191.8902173913044,4,no_infer,9_nc,time,positive
9_nc,5,gap_accuracy,0.4583333333333333,4,no_infer,9_nc,correctness,negative
9_nc,5,readability_level_ba,2.25,4,no_infer,9_nc,rating,negative
9_nc,5,readability_level_before,2.25,4,no_infer,9_nc,rating,negative
9_nc,5,time_to_read_complete,155.11781249999996,4,no_infer,9_nc,time,positive
9_nc,6,gap_accuracy,0.2814814814814814,4,no_infer,9_nc,correctness,negative
9_nc,6,readability_level_ba,2.533333333333333,4,no_infer,9_nc,rating,negative
9_nc,6,readability_level_before,2.7333333333333334,4,no_infer,9_nc,rating,negative
9_nc,6,time_to_read_complete,114.97499999999998,4,no_infer,9_nc,time,positive
9_nc,7,gap_accuracy,0.4347826086956521,11,no_infer,9_nc,correctness,negative
9_nc,7,readability_level_ba,2.1956521739130435,11,no_infer,9_nc,rating,negative
9_nc,7,readability_level_before,2.3043478260869565,11,no_infer,9_nc,rating,negative
9_nc,7,time_to_read_complete,166.80847826086958,11,no_infer,9_nc,time,positive
9_nc,8,gap_accuracy,0.5158730158730158,4,no_infer,9_nc,correctness,negative
9_nc,8,readability_level_ba,2.571428571428572,4,no_infer,9_nc,rating,negative
9_nc,8,readability_level_before,2.6666666666666665,4,no_infer,9_nc,rating,negative
9_nc,8,time_to_read_complete,134.88285714285712,4,no_infer,9_nc,time,positive
9_nc,9,gap_accuracy,0.2777777777777778,8,no_infer,9_nc,correctness,negative
9_nc,9,readability_level_ba,2.966666666666667,8,no_infer,9_nc,rating,negative
9_nc,9,readability_level_before,2.933333333333333,8,no_infer,9_nc,rating,negative
9_nc,9,time_to_read_complete,81.70666666666666,8,no_infer,9_nc,time,positive
9_nc,10,gap_accuracy,0.4635416666666667,8,no_infer,9_nc,correctness,negative
9_nc,10,readability_level_ba,2.65625,8,no_infer,9_nc,rating,negative
9_nc,10,readability_level_before,2.75,8,no_infer,9_nc,rating,negative
9_nc,10,time_to_read_complete,115.8690625,8,no_infer,9_nc,time,positive
f,1,brain_deact_31,-2.248355733,4,no_infer,f,physiological,negative
f,1,brain_deact_32,-1.774586165,4,no_infer,f,physiological,negative
f,1,complexity_level,46.6,4,no_infer,f,rating,positive
f,1,perc_correct_output,39.47368421052632,4,no_infer,f,correctness,negative
f,1,time_to_understand,48.275447368421055,4,no_infer,f,time,positive
f,2,brain_deact_31,-2.137145163,4,no_infer,f,physiological,negative
f,2,brain_deact_32,-1.91559082,4,no_infer,f,physiological,negative
f,2,complexity_level,73.73684210526316,4,no_infer,f,rating,positive
f,2,perc_correct_output,89.47368421052632,4,no_infer,f,correctness,negative
f,2,time_to_understand,30.38747368421053,4,no_infer,f,time,positive
f,3,brain_deact_31,-1.921303548,2,no_infer,f,physiological,negative
f,3,brain_deact_32,-1.495832442,2,no_infer,f,physiological,negative
f,3,complexity_level,38.578947368421055,2,no_infer,f,rating,positive
f,3,perc_correct_output,78.94736842105263,2,no_infer,f,correctness,negative
f,3,time_to_understand,41.40668421052632,2,no_infer,f,time,positive
f,4,brain_deact_31,-1.831843539,1,no_infer,f,physiological,negative
f,4,brain_deact_32,-1.46374886,1,no_infer,f,physiological,negative
f,4,complexity_level,25.88888888888889,1,no_infer,f,rating,positive
f,4,perc_correct_output,47.368421052631575,1,no_infer,f,correctness,negative
f,4,time_to_understand,50.024,1,no_infer,f,time,positive
f,5,brain_deact_31,-1.93865049,1,no_infer,f,physiological,negative
f,5,brain_deact_32,-1.526649428,1,no_infer,f,physiological,negative
f,5,complexity_level,61.42105263157895,1,no_infer,f,rating,positive
f,5,perc_correct_output,52.63157894736842,1,no_infer,f,correctness,negative
f,5,time_to_understand,45.99226315789474,1,no_infer,f,time,positive
f,6,brain_deact_31,-2.063537981,1,no_infer,f,physiological,negative
f,6,brain_deact_32,-1.848531743,1,no_infer,f,physiological,negative
f,6,complexity_level,74.57894736842105,1,no_infer,f,rating,positive
f,6,perc_correct_output,100.0,1,no_infer,f,correctness,negative
f,6,time_to_understand,21.517,1,no_infer,f,time,positive
f,7,brain_deact_31,-1.730000171,0,no_infer,f,physiological,negative
f,7,brain_deact_32,-1.236600384,0,no_infer,f,physiological,negative
f,7,complexity_level,0.0,0,no_infer,f,rating,positive
f,7,perc_correct_output,78.94736842105263,0,no_infer,f,correctness,negative
f,7,time_to_understand,38.38831578947369,0,no_infer,f,time,positive
f,8,brain_deact_31,-2.103988089,1,no_infer,f,physiological,negative
f,8,brain_deact_32,-1.565782627,1,no_infer,f,physiological,negative
f,8,complexity_level,44.73684210526316,1,no_infer,f,rating,positive
f,8,perc_correct_output,61.11111111111112,1,no_infer,f,correctness,negative
f,8,time_to_understand,43.33011111111111,1,no_infer,f,time,positive
f,9,brain_deact_31,-2.034462625,1,no_infer,f,physiological,negative
f,9,brain_deact_32,-1.699418305,1,no_infer,f,physiological,negative
f,9,complexity_level,45.44444444444444,1,no_infer,f,rating,positive
f,9,perc_correct_output,66.66666666666666,1,no_infer,f,correctness,negative
f,9,time_to_understand,42.33516666666665,1,no_infer,f,time,positive
f,10,brain_deact_31,-2.180495768,3,no_infer,f,physiological,negative
f,10,brain_deact_32,-1.907988566,3,no_infer,f,physiological,negative
f,10,complexity_level,57.5,3,no_infer,f,rating,positive
f,10,perc_correct_output,88.88888888888889,3,no_infer,f,correctness,negative
f,10,time_to_understand,27.647555555555552,3,no_infer,f,time,positive
f,11,brain_deact_31,-1.936397923,2,no_infer,f,physiological,negative
f,11,brain_deact_32,-1.45635117,2,no_infer,f,physiological,negative
f,11,complexity_level,33.31578947368421,2,no_infer,f,rating,positive
f,11,perc_correct_output,94.73684210526316,2,no_infer,f,correctness,negative
f,11,time_to_understand,22.280263157894737,2,no_infer,f,time,positive
f,12,brain_deact_31,-1.545885531,2,no_infer,f,physiological,negative
f,12,brain_deact_32,-1.37916458,2,no_infer,f,physiological,negative
f,12,complexity_level,25.944444444444443,2,no_infer,f,rating,positive
f,12,perc_correct_output,84.21052631578947,2,no_infer,f,correctness,negative
f,12,time_to_understand,35.582526315789465,2,no_infer,f,time,positive
f,13,brain_deact_31,-1.835985696,2,no_infer,f,physiological,negative
f,13,brain_deact_32,-1.458877878,2,no_infer,f,physiological,negative
f,13,complexity_level,47.22222222222222,2,no_infer,f,rating,positive
f,13,perc_correct_output,78.94736842105263,2,no_infer,f,correctness,negative
f,13,time_to_understand,33.25842105263157,2,no_infer,f,time,positive
f,14,brain_deact_31,-1.897029609,3,no_infer,f,physiological,negative
f,14,brain_deact_32,-1.6700936,3,no_infer,f,physiological,negative
f,14,complexity_level,44.44444444444444,3,no_infer,f,rating,positive
f,14,perc_correct_output,68.42105263157895,3,no_infer,f,correctness,negative
f,14,time_to_understand,40.122473684210526,3,no_infer,f,time,positive
f,15,brain_deact_31,-2.115286243,5,no_infer,f,physiological,negative
f,15,brain_deact_32,-1.820133117,5,no_infer,f,physiological,negative
f,15,complexity_level,47.22222222222222,5,no_infer,f,rating,positive
f,15,perc_correct_output,18.0,5,no_infer,f,correctness,negative
f,15,time_to_understand,445.544,5,no_infer,f,time,positive
f,16,brain_deact_31,-1.729084884,7,no_infer,f,physiological,negative
f,16,brain_deact_32,-1.241652874,7,no_infer,f,physiological,negative
f,16,complexity_level,150.0,7,no_infer,f,rating,positive
f,16,perc_correct_output,0.0,7,no_infer,f,correctness,negative
f,16,time_to_understand,0.0,7,no_infer,f,time,positive
1,1,correct_output_rating,1.2195121951219512,0,no_openjml,1,correctness,negative
1,1,output_difficulty,3.1707317073170733,0,no_openjml,1,rating,negative
1,1,time_to_give_output,68.01441463414633,0,no_openjml,1,time,positive
1,2,correct_output_rating,1.951219512195122,0,no_openjml,1,correctness,negative
1,2,output_difficulty,2.975609756097561,0,no_openjml,1,rating,negative
1,2,time_to_give_output,100.26741463414632,0,no_openjml,1,time,positive
1,3,correct_output_rating,1.4878048780487805,0,no_openjml,1,correctness,negative
1,3,output_difficulty,2.3902439024390243,0,no_openjml,1,rating,negative
1,3,time_to_give_output,132.46873170731706,0,no_openjml,1,time,positive
1,4,correct_output_rating,1.4878048780487805,0,no_openjml,1,correctness,negative
1,4,output_difficulty,2.414634146341464,0,no_openjml,1,rating,negative
1,4,time_to_give_output,154.64156097560976,0,no_openjml,1,time,positive
1,5,correct_output_rating,1.4390243902439024,0,no_openjml,1,correctness,negative
1,5,output_difficulty,1.975609756097561,0,no_openjml,1,rating,negative
1,5,time_to_give_output,211.48453658536584,0,no_openjml,1,time,positive
1,6,correct_output_rating,1.7804878048780488,0,no_openjml,1,correctness,negative
1,6,output_difficulty,3.1219512195121952,0,no_openjml,1,rating,negative
1,6,time_to_give_output,70.5109512195122,0,no_openjml,1,time,positive
1,7,correct_output_rating,1.804878048780488,0,no_openjml,1,correctness,negative
1,7,output_difficulty,3.2195121951219514,0,no_openjml,1,rating,negative
1,7,time_to_give_output,66.04860975609758,0,no_openjml,1,time,positive
1,8,correct_output_rating,1.4634146341463414,0,no_openjml,1,correctness,negative
1,8,output_difficulty,2.3902439024390243,0,no_openjml,1,rating,negative
1,8,time_to_give_output,104.82602439024387,0,no_openjml,1,time,positive
1,9,correct_output_rating,1.853658536585366,0,no_openjml,1,correctness,negative
1,9,output_difficulty,3.1707317073170733,0,no_openjml,1,rating,negative
1,9,time_to_give_output,65.42085365853657,0,no_openjml,1,time,positive
1,10,correct_output_rating,1.8780487804878048,0,no_openjml,1,correctness,negative
1,10,output_difficulty,3.634146341463415,0,no_openjml,1,rating,negative
1,10,time_to_give_output,42.58580487804878,0,no_openjml,1,time,positive
1,11,correct_output_rating,1.6341463414634143,0,no_openjml,1,correctness,negative
1,11,output_difficulty,3.097560975609756,0,no_openjml,1,rating,negative
1,11,time_to_give_output,65.47378048780489,0,no_openjml,1,time,positive
1,12,correct_output_rating,1.853658536585366,1,no_openjml,1,correctness,negative
1,12,output_difficulty,3.341463414634146,1,no_openjml,1,rating,negative
1,12,time_to_give_output,59.81002439024391,1,no_openjml,1,time,positive
1,13,correct_output_rating,2.0,0,no_openjml,1,correctness,negative
1,13,output_difficulty,3.731707317073171,0,no_openjml,1,rating,negative
1,13,time_to_give_output,37.42529268292683,0,no_openjml,1,time,positive
1,14,correct_output_rating,1.902439024390244,3,no_openjml,1,correctness,negative
1,14,output_difficulty,3.4878048780487805,3,no_openjml,1,rating,negative
1,14,time_to_give_output,48.39470731707317,3,no_openjml,1,time,positive
1,15,correct_output_rating,0.7804878048780488,9,no_openjml,1,correctness,negative
1,15,output_difficulty,1.0731707317073171,9,no_openjml,1,rating,negative
1,15,time_to_give_output,355.3091707317073,9,no_openjml,1,time,positive
1,16,correct_output_rating,1.951219512195122,0,no_openjml,1,correctness,negative
1,16,output_difficulty,3.7804878048780486,0,no_openjml,1,rating,negative
1,16,time_to_give_output,20.50239024390244,0,no_openjml,1,time,positive
1,17,correct_output_rating,1.6585365853658536,0,no_openjml,1,correctness,negative
1,17,output_difficulty,3.048780487804878,0,no_openjml,1,rating,negative
1,17,time_to_give_output,99.98841463414637,0,no_openjml,1,time,positive
1,18,correct_output_rating,1.3902439024390243,0,no_openjml,1,correctness,negative
1,18,output_difficulty,2.317073170731707,0,no_openjml,1,rating,negative
1,18,time_to_give_output,132.07892682926828,0,no_openjml,1,time,positive
1,19,correct_output_rating,1.3902439024390243,8,no_openjml,1,correctness,negative
1,19,output_difficulty,1.902439024390244,8,no_openjml,1,rating,negative
1,19,time_to_give_output,145.2398292682927,8,no_openjml,1,time,positive
1,20,correct_output_rating,1.3902439024390243,0,no_openjml,1,correctness,negative
1,20,output_difficulty,3.1951219512195124,0,no_openjml,1,rating,negative
1,20,time_to_give_output,80.62182926829269,0,no_openjml,1,time,positive
1,21,correct_output_rating,1.3902439024390243,0,no_openjml,1,correctness,negative
1,21,output_difficulty,2.4878048780487805,0,no_openjml,1,rating,negative
1,21,time_to_give_output,89.93921951219512,0,no_openjml,1,time,positive
1,22,correct_output_rating,1.3902439024390243,0,no_openjml,1,correctness,negative
1,22,output_difficulty,2.3902439024390243,0,no_openjml,1,rating,negative
1,22,time_to_give_output,86.29456097560976,0,no_openjml,1,time,positive
1,23,correct_output_rating,1.829268292682927,0,no_openjml,1,correctness,negative
1,23,output_difficulty,3.414634146341464,0,no_openjml,1,rating,negative
1,23,time_to_give_output,54.50070731707317,0,no_openjml,1,time,positive
2,1,brain_deact_31ant,-0.456862813,0,no_openjml,2,physiological,negative
2,1,brain_deact_31post,-0.680167625,0,no_openjml,2,physiological,negative
2,1,brain_deact_32,-0.567438063,0,no_openjml,2,physiological,negative
2,1,time_to_understand,277998.6875,0,no_openjml,2,time,positive
2,2,brain_deact_31ant,-0.627872625,0,no_openjml,2,physiological,negative
2,2,brain_deact_31post,-0.58754025,0,no_openjml,2,physiological,negative
2,2,brain_deact_32,-0.760412688,0,no_openjml,2,physiological,negative
2,2,time_to_understand,379138.5,0,no_openjml,2,time,positive
2,3,brain_deact_31ant,-0.569892688,0,no_openjml,2,physiological,negative
2,3,brain_deact_31post,-0.484311125,0,no_openjml,2,physiological,negative
2,3,brain_deact_32,-0.80337975,0,no_openjml,2,physiological,negative
2,3,time_to_understand,282050.625,0,no_openjml,2,time,positive
2,4,brain_deact_31ant,-0.724818625,0,no_openjml,2,physiological,negative
2,4,brain_deact_31post,-0.755176125,0,no_openjml,2,physiological,negative
2,4,brain_deact_32,-0.853813313,0,no_openjml,2,physiological,negative
2,4,time_to_understand,328751.1875,0,no_openjml,2,time,positive
2,5,brain_deact_31ant,-0.461402625,0,no_openjml,2,physiological,negative
2,5,brain_deact_31post,-0.504249125,0,no_openjml,2,physiological,negative
2,5,brain_deact_32,-0.534999375,0,no_openjml,2,physiological,negative
2,5,time_to_understand,228106.875,0,no_openjml,2,time,positive
2,6,brain_deact_31ant,-0.573933125,0,no_openjml,2,physiological,negative
